Country,AccentCity,Population,Latitude,Longitude
Argentina,San Rafael,125033,-34.617717,-68.330066
Argentina,San Ramon de la Nueva Oran,84504,-23.13398,-64.324645
Argentina,Santa Fe,456044,-31.629484,-60.701036
Argentina,Santa Rosa,89478,-36.616667,-64.283333
Argentina,Santiago del Estero,407636,-27.795112,-64.261489
Argentina,San Vicente,84333,-34.982645,-58.376169
Argentina,Tandil,100127,-37.321674,-59.133164
Argentina,Tartagal,63600,-22.516365,-63.801314
Argentina,Trelew,107883,-43.250075,-65.313295
Argentina,Tres Arroyos,47143,-38.373939,-60.279781
Argentina,Tucuman,828402,-26.824144,-65.2226
Argentina,Ushuaia,58045,-54.8,-68.3
Argentina,Veinticinco de Mayo,24668,-35.432303,-60.172707
Argentina,Venado Tuerto,71794,-33.745564,-61.968845
Argentina,Victoria,25139,-32.619888,-60.153907
Argentina,Viedma,76553,-40.813452,-62.996676
Argentina,Villa Carlos Paz,61095,-31.424138,-64.497778
Argentina,Villa Constitucion,44278,-33.227778,-60.329699
Argentina,Villa Maria,92337,-32.407514,-63.240161
Argentina,Zarate,88222,-34.098142,-59.028585
Austria,Absam,6594,47.3,11.5
Austria,Abtenau,5829,47.55,13.35
Austria,Altach,6040,47.35,9.65
Austria,Althofen,4833,47.15,14.233333
Austria,Altmunster,9652,47.9,13.75
Austria,Amstetten,22832,48.116667,14.866667
Austria,Anif,4154,47.75,13.066667
Austria,Ansfelden,14936,48.2,14.283333
Austria,Arnoldstein,6923,46.546111,13.71
Austria,Asten,6517,48.216667,14.4
Austria,Axams,5560,47.233333,11.3
Austria,Bad Aussee,5210,47.6,13.783333
Austria,Baden,24893,48.016667,16.233333
Austria,Bad Goisern,7869,47.633333,13.616667
Austria,Bad Hall,4935,48.033333,14.2
Austria,Bad Hofgastein,7002,47.166667,13.1
Austria,Bad Ischl,14267,47.716667,13.616667
Austria,Bad Sankt Leonhard,4775,46.962778,14.791667
Austria,Bad Voslau,11013,47.966667,16.2
Austria,Barnbach,4850,46.983333,16.05
Austria,Bergheim,5031,47.833333,13.033333
Austria,Berndorf,8796,47.95,16.1
Austria,Bischofshofen,10145,47.416667,13.216667
Austria,Bludenz,13904,47.149722,9.816667
Austria,Braunau,16403,48.266667,13.033333
Austria,Bregenz,26928,47.5,9.766667
Austria,Bruck an der Leitha,7339,48.016667,16.766667
Austria,Bruck an der Mur,13254,47.416667,15.283333
Austria,Deutschlandsberg,8049,46.815278,15.222222
Austria,Deutsch-Wagram,7153,48.299722,16.566667
Austria,Dornbirn,43013,47.416667,9.733056
Austria,Ebbs,5088,47.633333,12.216667
Austria,Ebensee,8376,47.8,13.766667
Austria,Ebenthal,7809,46.608056,14.364167
Austria,Eberndorf,6089,46.591389,14.643611
Austria,Ebreichsdorf,9509,47.95,16.4
Austria,Eisenerz,5987,47.533333,14.883333
Austria,Eisenstadt,11767,47.85,16.516667
Austria,Engerwitzdorf,8510,48.35,14.45
Austria,Enns,10816,48.2,14.466667
Austria,Feldbach,4877,46.953056,15.888333
Austria,Feldkirchen an der Donau,5286,48.35,14.05
Austria,Feldkirchen,14440,46.716667,14.1
Austria,Feldkirch,29446,47.233056,9.6
Austria,Ferlach,7661,46.526944,14.301944
Austria,Finkenstein,8406,46.565556,13.865278
Austria,Fohnsdorf,8203,47.2,14.683333
Austria,Frankenburg,5162,48.066667,13.483333
Austria,Freistadt,7574,48.5,14.5
Austria,Friesach,5369,46.955278,14.405833
Austria,Frohnleiten,6629,47.266667,15.316667
Austria,Fugen,3734,47.35,11.85
Austria,Furstenfeld,5962,47.05,16.083333
Austria,Gallneukirchen,6282,48.35,14.416667
Austria,Ganserndorf,8588,48.35,16.733333
Austria,Garsten,6657,48.016667,14.4
Austria,Gleisdorf,5245,47.1,15.716667
Austria,Gloggnitz,6213,47.666667,15.933333
Austria,Gmunden,13287,47.916667,13.8
Austria,Gmund,5811,48.766667,14.983333
Austria,Gotzis,10342,47.333056,9.633056
Austria,Gratkorn,6806,47.133333,15.35
Austria,Graz,222326,47.066667,15.45
Austria,Grieskirchen,4766,48.233333,13.833333
Austria,Grodig,6918,47.733333,13.033333
Austria,Guntramsdorf,9071,48.033333,16.3
Austria,Haag,5164,48.15,15.5
Austria,Hainburg,5622,48.15,16.933333
Austria,Hallein,18980,47.683333,13.1
Austria,Hall,11197,47.6,14.45
Austria,Hard,11766,47.483056,9.683056
Austria,Heidenreichstein,4472,48.866667,15.116667
Austria,Hermagor,7242,46.627222,13.367222
Austria,Herzogenburg,7866,48.266667,15.683333
Austria,Himberg,5534,48.083333,16.433333
Austria,Hochst,7207,47.466667,9.633056
Austria,Hohenems,14072,47.366667,9.683056
Austria,Hollabrunn,10966,48.55,16.083333
Austria,Hopfgarten,5314,47.45,12.166667
Austria,Horbranz,6414,47.55,9.75
Austria,Horn,6485,48.65,15.65
Austria,Horsching,5312,48.233333,14.183333
Austria,Imst,9225,47.233333,10.733333
Austria,Innsbruck,112467,47.266667,11.4
Austria,Jenbach,6806,47.4,11.783333
Austria,Jennersdorf,4319,46.939167,16.146667
Austria,Judenburg,9992,47.166667,14.666667
Austria,Kapfenberg,21819,47.433333,15.3
Austria,Kindberg,5790,47.5,15.45
Austria,Kirchbichl,5115,47.516667,12.083333
Austria,Kitzbuhel,8818,47.45,12.383333
Austria,Klagenfurt,90610,46.624722,14.305278
Austria,Klosterneuburg,24843,48.3,16.316667
Austria,Knittelfeld,12704,47.216667,14.816667
Austria,Koflach,10447,47.066667,15.083333
Austria,Korneuburg,11498,48.35,16.333333
Austria,Kottingbrunn,7184,47.95,16.216667
Austria,Krems,24092,48.416667,15.6
Austria,Kremsmunster,6626,48.05,14.133333
Austria,Krieglach,5236,47.533333,15.55
Austria,Kuchl,6668,47.616667,13.15
Austria,Kufstein,16116,47.583333,12.166667
Austria,Laakirchen,9569,47.966667,13.816667
Austria,Laa,6084,48.716667,16.383333
Austria,Landeck,7351,47.133333,10.566667
Austria,Langenlois,7081,48.466667,15.666667
Austria,Langenzersdorf,7733,48.3,16.35
Austria,Lauterach,9212,47.483056,9.733056
Austria,Leibnitz,7029,46.781667,15.541667
Austria,Lenzing,5044,47.966667,13.616667
Austria,Leoben,24809,47.383333,15.1
Austria,Leonding,22736,48.266667,14.25
Austria,Lienz,12270,46.831111,12.759722
Austria,Liezen,6903,47.566667,14.233333
Austria,Linz,181163,48.3,14.3
Austria,Lochau,5209,47.533333,9.75
Austria,Lustenau,20218,47.433056,9.65
Austria,Marchtrenk,11666,48.183333,14.116667
Austria,Maria Enzersdorf,8085,48.1,16.283333
Austria,Matrei,5076,47,12.533333
Austria,Mattersburg,6448,47.733333,16.4
Austria,Melk,5272,48.216667,15.316667
Austria,Micheldorf,5902,47.85,14.133333
Austria,Mistelbach,10820,48.57,16.576667
Austria,Mittelberg,4627,47.2,9.65
Austria,Mittersill,5680,47.266667,12.483333
Austria,Modling,20710,48.083333,16.283333
Austria,Moosburg,4602,46.6575,14.174722
Austria,Murzzuschlag,9410,47.6,15.683333
Austria,Nenzing,5856,47.183056,9.7
Austria,Neudorfl,4183,47.783333,16.283333
Austria,Neulengbach,7521,48.2,15.9
Austria,Neunkirchen,11313,47.716667,16.083333
Austria,Neusiedl am See,5949,47.933333,16.833333
Austria,Nuziders,4628,47.166667,9.8
Austria,Oberndorf,5738,48.25,13.333333
Austria,Oberwart,6879,47.283333,16.2
Austria,Pasching,6143,48.25,14.2
Austria,Paternion,6301,46.714167,13.636111
Austria,Perchtoldsdorf,14041,48.116667,16.266667
Austria,Perg,7644,48.25,14.633333
Austria,Pinkafeld,5257,47.366667,16.116667
Austria,Pottendorf,6105,47.9,16.383333
Austria,Poysdorf,5653,48.666667,16.633333
Austria,Pressbaum,6083,48.183333,16.083333
Austria,Purgstall,5247,48.05,15.133333
Austria,Purkersdorf,8327,48.2,16.166667
Austria,Radstadt,4926,47.383333,13.45
Austria,Rankweil,11455,47.283056,9.65
Austria,Reichenau,2673,47.7,15.833333
Austria,Retz,4139,48.75,15.95
Austria,Reutte,5851,47.483333,10.716667
Austria,Ried,11511,48.216667,13.5
Austria,Rottenmann,5561,47.516667,14.35
Austria,Rum,8498,47.283333,11.45
Austria,Rust,1726,47.8,16.666667
Austria,Saalfelden,16119,47.416667,12.85
Austria,Salzburg,145310,47.8,13.033333
Austria,Sankt Andra,10825,46.766111,14.823611
Austria,Sankt Florian,5760,48.166667,13.133333
Austria,Sankt Georgen,4180,47.933333,13.483333
Austria,Sankt Jakob,4481,46.547778,14.057222
Austria,Sankt Johann im Pongau,10887,47.35,13.2
Austria,Sankt Polten,49000,48.2,15.633333
Austria,Sankt Valentin,9063,48.166667,14.516667
Austria,Sankt Veit,13116,46.768056,14.360278
Austria,Scharding,4919,48.45,13.433333
Austria,Scharnstein,4631,47.9,13.95
Austria,Schladming,4659,47.383333,13.683333
Austria,Schrems,5811,48.783333,15.066667
Austria,Schruns,3506,47.066667,9.916667
Austria,Schwaz,12507,47.333333,11.7
Austria,Schwechat,15711,48.133333,16.466667
Austria,Seeboden,6221,46.821944,13.495
Austria,Seekirchen,9865,47.9,13.133333
Austria,Seewalchen,4959,47.95,13.583333
Austria,Sieghartskirchen,7062,48.25,16
Austria,Sierning,8722,48.033333,14.3
Austria,Spittal,16363,46.8,13.5
Austria,Steyregg,4856,48.283333,14.366667
Austria,Steyr,39567,48.05,14.416667
Austria,Stockerau,14831,48.383333,16.216667
Austria,Strasshof,7637,48.316667,16.666667
Austria,Tamsweg,6126,47.133333,13.8
Austria,Telfs,14028,47.3,11.066667
Austria,Ternitz,15153,47.716667,16.033333
Austria,Thalgau,5501,47.833333,13.25
Austria,Timelkam,5855,48,13.6
Austria,Traiskirchen,16212,48.016667,16.283333
Austria,Traismauer,5815,48.35,15.733333
Austria,Traun,23959,48.216667,14.233333
Austria,Trofaiach,8313,47.416667,15
Austria,Tulln,14201,48.333333,16.05
Austria,Velden am Worthersee,8817,46.616111,14.045833
Austria,Vienna,1569315,48.2,16.366667
Austria,Villach,58882,46.610278,13.855833
Austria,Vocklabruck,11887,48.016667,13.65
Austria,Vocklamarkt,4869,48,13.483333
Austria,Voitsberg,9980,47.033333,15.15
Austria,Volkermarkt,11543,46.662222,14.634444
Austria,Vols,6573,47.25,11.333333
Austria,Vomp,4628,47.333333,11.683333
Austria,Vorchdorf,7456,48,13.916667
Austria,Waidhofen,11774,47.966667,14.766667
Austria,Wattens,7517,47.283333,11.6
Austria,Weiz,9128,47.216667,15.616667
Austria,Wels,57947,48.166667,14.033333
Austria,Wernberg,5070,46.616667,13.933333
Austria,Wiener Neudorf,8530,48.066667,16.316667
Austria,Wiener Neustadt,38481,47.8,16.25
Austria,Wilhelmsburg,6718,48.1,15.6
Austria,Wolfsberg,25610,46.840556,14.844167
Austria,Wolfurt,8110,47.466667,9.75
Austria,Wolkersdorf,6416,48.383333,16.516667
Austria,Worgl,11265,47.483333,12.066667
Austria,Ybbs,5676,48.166667,15.083333
Austria,Zell am See,10046,47.316667,12.783333
Austria,Zeltweg,7726,47.183333,14.75
Austria,Zirl,6567,47.283333,11.233333
Austria,Zistersdorf,5661,48.533333,16.75
Austria,Zwettl,11718,48.616667,15.166667
Australia,Adelaide,1074168,-34.928661,138.598633
Australia,Albany,23913,-35.003101,117.865952
Australia,Albury,104261,-36.07494,146.923935
Australia,Alice Springs,26188,-23.697479,133.883621
Australia,Alyangula,1289,-13.85413,136.421295
Australia,Ararat,6111,-37.285419,142.927277
Australia,Armidale,22673,-30.50828,151.671234
Australia,Atherton,6959,-17.268641,145.47522
Australia,Australind,6621,-33.279202,115.715042
Australia,Ayr,9079,-19.573931,147.406662
Australia,Bairnsdale,11006,-37.822891,147.610413
Australia,Ballarat,85110,-37.56266,143.862579
Australia,Ballina,14248,-28.86414,153.565414
Australia,Batemans Bay,10557,-35.706581,150.175415
Australia,Benalla,9020,-36.551128,145.984253
Australia,Bendigo,81658,-36.758179,144.280243
Australia,Biloela,6309,-24.416667,150.5
Australia,Blackwater,7250,-23.583509,148.87912
Australia,Bongaree,13649,-27.08367,153.159424
Australia,Bowen,10983,-20.01367,148.247543
Australia,Bowral,9605,-34.477501,150.420395
Australia,Brisbane,1843459,-27.47101,153.024292
Australia,Broken Hill,17395,-31.961729,141.459976
Australia,Broome,13218,-17.955379,122.23922
Australia,Buderim,15228,-26.684429,153.057053
Australia,Bunbury,26370,-33.32711,115.641373
Australia,Bundaberg,52478,-24.866211,152.3479
Australia,Burnie,19976,-41.05584,145.903748
Australia,Burpengary,8280,-27.161131,152.959442
Australia,Busselton,12374,-33.652489,115.345497
Australia,Byron Bay,6764,-28.64201,153.611938
Australia,Caboolture,21478,-27.08465,152.951096
Australia,Cairns,154318,-16.92304,145.766251
Australia,Caloundra,38714,-26.797091,153.137711
Australia,Canberra,324025,-35.27603,149.13435
Australia,Carnarvon,7392,-24.88073,113.659401
Australia,Casino,9539,-28.858191,153.047485
Australia,Castlemaine,6604,-37.067089,144.216843
Australia,Cessnock,16394,-32.832111,151.356232
Australia,Charters Towers,9574,-20.07671,146.263535
Australia,Clifton Springs,7413,-38.1567,144.555099
Australia,Coffs Harbour,62978,-30.296261,153.11351
Australia,Colac,9089,-38.339001,143.584885
Australia,Collie,6337,-33.362061,116.156174
Australia,Coolum Beach,8555,-26.533331,153.091232
Australia,Cooma,6520,-36.234692,149.125977
Australia,Cootamundra,4934,-34.640949,148.028381
Australia,Corowa,5179,-35.999619,146.385803
Australia,Cowra,6799,-33.835541,148.696625
Australia,Craigieburn,19728,-37.6,144.95
Australia,Cranbourne,39420,-38.113419,145.283264
Australia,Crib Point,6908,-38.35,145.2
Australia,Dalby,9848,-27.18169,151.262054
Australia,Darwin,93081,-12.45722,130.836639
Australia,Deception Bay,16090,-27.193541,153.026306
Australia,Deniliquin,8024,-35.527409,144.959579
Australia,Devonport,19318,-41.176949,146.351517
Australia,Dubbo,29362,-32.24295,148.604843
Australia,Emerald,9399,-23.522961,148.157837
Australia,Esperance,7889,-33.86013,121.882591
Australia,Flinders,15000,-32.79924,134.211594
Australia,Forbes,4838,-33.384361,148.007599
Australia,Galiwinku,1347,-12.02811,135.564865
Australia,Gatton,6513,-27.558729,152.276184
Australia,Gawler,16362,-34.602509,138.749023
Australia,Geelong,150438,-38.153461,144.358093
Australia,Geraldton,27259,-28.778971,114.614594
Australia,Gladstone,30493,-23.84761,151.256348
Australia,Gold Coast,501175,-28.00029,153.430878
Australia,Goulburn,20941,-34.751549,149.720856
Australia,Grafton,16399,-29.690121,152.933365
Australia,Griffith,15456,-34.288528,146.050934
Australia,Gunnedah,7148,-30.98065,150.258377
Australia,Gympie,11029,-26.189159,152.658188
Australia,Hamilton,8869,-37.74334,142.028915
Australia,Hastings,6583,-38.3,145.183333
Australia,Healesville,7098,-37.65395,145.517181
Australia,Hervey Bay,47561,-25.285,152.873
Australia,Hobart,204863,-42.883209,147.331665
Australia,Horsham,12830,-36.711311,142.199814
Australia,Howard Springs,3359,-12.49576,131.044464
Australia,Ingham,6127,-18.645519,146.162476
Australia,Innisfail,10144,-17.522091,146.031021
Australia,Inverell,8561,-29.774031,151.111664
Australia,Jabiru,1892,-12.67558,132.831406
Australia,Karratha,11694,-20.73649,116.84638
Australia,Katherine,10142,-14.46517,132.263474
Australia,Kawana Waters,19881,-26.705999,153.131577
Australia,Kempsey,9522,-31.078979,152.830933
Australia,Kiama,10380,-34.668282,150.852188
Australia,Kingaroy,8573,-26.53994,151.837296
Australia,Kununurra,5679,-15.77813,128.744141
Australia,Kurri Kurri,10991,-32.819328,151.47908
Australia,Kwinana,20087,-32.230129,115.781281
Australia,Kyabram,6396,-36.313351,145.050354
Australia,Lakes Entrance,5849,-37.878941,147.995132
Australia,Lara,8179,-38.02388,144.406174
Australia,Launceston,72462,-41.438759,147.134674
Australia,Leeton,7299,-34.551048,146.404831
Australia,Lemon Tree Passage,5865,-32.731579,152.037186
Australia,Leopold,6120,-38.19001,144.468246
Australia,Lismore,31433,-28.81328,153.275803
Australia,Lithgow,11129,-33.482471,150.136307
Australia,Mackay,75924,-21.15345,149.165543
Australia,Mandurah,73369,-32.526901,115.721703
Australia,Maningrida,1391,-12.05111,134.22258
Australia,Mareeba,8403,-16.995001,145.423233
Australia,Maryborough,20680,-25.54073,152.704926
Australia,Maryborough,7046,-37.04562,143.739227
Australia,Medowie,5841,-32.741501,151.867599
Australia,Melbourne,3730212,-37.813938,144.963425
Australia,Melton,32369,-37.683392,144.585434
Australia,Mildura,47867,-34.185509,142.162506
Australia,Milingimbi,986,-12.10188,134.919006
Australia,Mittagong,6717,-34.45002,150.445724
Australia,Moranbah,7955,-21.99828,148.034836
Australia,Morayfield,10261,-27.108761,152.949066
Australia,Moree,8205,-29.46278,149.841568
Australia,Morwell,11585,-38.23476,146.394989
Australia,Moss Vale,6739,-34.553741,150.371155
Australia,Mount Barker,8357,-35.066667,138.866667
Australia,Mount Gambier,23210,-37.831799,140.77919
Australia,Mount Isa,22564,-20.725229,139.497269
Australia,Mudgee,9042,-32.433333,149.583333
Australia,Murray Bridge,11356,-35.119862,139.273453
Australia,Murwillumbah,6868,-28.32732,153.393387
Australia,Muswellbrook,11630,-32.261181,150.890091
Australia,Nambour,14919,-26.626129,152.959412
Australia,Nambucca Heads,6899,-30.643181,153.008835
Australia,Narrabri,7082,-30.32612,149.783707
Australia,Nelson Bay,7725,-32.720428,152.143982
Australia,Nerang,17684,-27.98941,153.336334
Australia,Newcastle,497961,-32.927792,151.784485
Australia,New Norfolk,5526,-42.78075,147.059387
Australia,Nguiu,1250,-11.75911,130.638153
Australia,Ngukurr,947,-14.73081,134.731018
Australia,Nhulunbuy,3202,-12.18652,136.782013
Australia,Northam,5858,-31.649321,116.674232
Australia,Orange,30402,-33.283089,149.100006
Australia,Pakenham,10602,-38.070179,145.474106
Australia,Palmerston,31075,-12.45722,130.836639
Australia,Parkes,11137,-33.137199,148.175903
Australia,Perth,1446715,-31.95224,115.861397
Australia,Port Augusta,12133,-32.495972,137.772812
Australia,Port Hedland,14289,-20.312149,118.610588
Australia,Port Keats,1351,-14.24029,129.52092
Australia,Portland,8842,-38.352612,141.605743
Australia,Port Lincoln,11247,-34.72625,135.87442
Australia,Port Macquarie,48553,-31.43084,152.908936
Australia,Port Pirie,12328,-33.191761,138.017456
Australia,Queanbeyan,32249,-35.354931,149.231995
Australia,Raymond Terrace,13606,-32.75,151.75
Australia,Rockhampton,65851,-23.38032,150.505951
Australia,Roebourne,19264,-20.772289,117.146477
Australia,Roma,5497,-26.56741,148.787506
Australia,Sale,12917,-38.11095,147.068024
Australia,Sawtell,14608,-30.36459,153.10141
Australia,Singleton,13813,-32.567421,151.166031
Australia,Somerville,7015,-38.216667,145.166667
Australia,Stawell,6991,-37.05632,142.780884
Australia,Sunbury,29926,-37.577419,144.726074
Australia,Swan Hill,9276,-35.3386,143.559525
Australia,Sydney,4394585,-33.861481,151.205475
Australia,Tamworth,38552,-31.090481,150.929047
Australia,Taree,44183,-31.91099,152.453873
Australia,Toowoomba,92802,-27.56056,151.953857
Australia,Torquay,6670,-25.283333,152.866667
Australia,Townsville,138959,-19.26639,146.805695
Australia,Traralgon,18226,-38.195278,146.541504
Australia,Tumut,6526,-35.300159,148.225052
Australia,Ulladulla,9250,-35.359058,150.472473
Australia,Ulverstone,9605,-41.160259,146.182419
Australia,Victor Harbor,7760,-35.550419,138.621536
Australia,Victoria Point,11930,-27.58329,153.311722
Australia,Wagga Wagga,55382,-35.125771,147.353745
Australia,Wangaratta,14023,-36.358459,146.320557
Australia,Warragul,9128,-38.159119,145.931183
Australia,Warrnambool,29928,-38.38176,142.487991
Australia,Warwick,12347,-28.219009,152.034378
Australia,Wellington,5428,-32.555882,148.945084
Australia,Whyalla,19646,-33.032681,137.564835
Australia,Wodonga,31518,-36.121792,146.888092
Australia,Wollongong,260918,-34.424,150.893448
Australia,Wonthaggi,5985,-38.605862,145.593552
Australia,Yeppoon,10769,-23.126829,150.744064
Australia,Young,7501,-34.313499,148.301071
Australia,Yulara,3903,-25.245291,130.980545
Aruba,Oranjestad,29998,12.5166667,-70.0333333
Azerbaijan,Agdam,39451,39.99096,46.927356
Azerbaijan,Agdas,23528,40.65,47.476111
Azerbaijan,Agstafa,12542,41.118889,45.453889
Azerbaijan,Agsu,17209,40.569167,48.396476
Azerbaijan,Alunitdag,857,40.521667,46.080556
Azerbaijan,Aran,6724,40.625278,46.975556
Azerbaijan,Artyom,13435,40.472255,50.333041
Azerbaijan,Astara,15190,38.455977,48.87498
Azerbaijan,Badamdar,11398,40.339444,49.803889
Azerbaijan,Baku,1116513,40.395278,49.882222
Azerbaijan,Basqal,1234,40.7552,48.391044
Azerbaijan,Buzovna,24795,40.517888,50.113901
Azerbaijan,Ceyranbatan,5684,40.540833,49.659722
Azerbaijan,Corat,8624,40.5725,49.706389
Azerbaijan,Culfa,10820,38.9558,45.6308
Azerbaijan,Gilazi,3277,40.903896,49.335522
Azerbaijan,Gilazi,3277,40.870977,49.342333
Azerbaijan,Goranboy,7334,40.610278,46.789722
Azerbaijan,Göyçay,35348,40.653056,47.740556
Azerbaijan,Gürgan,712,40.397462,50.336733
Azerbaijan,Guzdak,2462,40.374444,49.681944
Azerbaijan,Hadrut,2523,39.520018,47.0318
Azerbaijan,Haftoni,2003,38.763253,48.762231
Azerbaijan,Hasanabad,4308,39.336672,49.214143
Azerbaijan,Horadiz,2714,39.448771,47.335313
Azerbaijan,Hövsan,36293,40.374444,50.085278
Azerbaijan,Imisli,31381,39.871307,48.064094
Azerbaijan,Istisu,929,39.947532,45.962121
Azerbaijan,Kesla,17913,40.397778,49.898611
Azerbaijan,Kijäba,4567,38.532778,48.816667
Azerbaijan,Kirovskiy,34488,40.433333,49.85
Azerbaijan,Korgöz,2036,40.303056,49.62
Azerbaijan,Lerik,7094,38.772633,48.412788
Azerbaijan,Lökbatan,30694,40.323718,49.728038
Azerbaijan,Masalli,9603,39.027781,48.670276
Azerbaijan,Mastaga,40092,40.532778,50.003889
Azerbaijan,Mincivan,6353,39.029348,46.718471
Azerbaijan,Mugan,4410,40.095182,48.821136
Azerbaijan,Naftalan,7045,40.506667,46.825
Azerbaijan,Nardaran,7700,40.556111,50.005556
Azerbaijan,Neftçala,18661,39.37417,49.247224
Azerbaijan,Ordubad,9781,38.905954,46.023411
Azerbaijan,Pirsagi,5102,40.564032,49.8913
Azerbaijan,Pushkino,18182,39.458333,48.545
Azerbaijan,Puta,1018,40.296667,49.660278
Azerbaijan,Qabaqçöl,1293,41.72,46.264722
Azerbaijan,Qala,2709,40.44182,50.168121
Azerbaijan,Qaraçala,4211,39.813178,48.952303
Azerbaijan,Qaraçuxur,72989,40.396667,49.973611
Azerbaijan,Qarayeri,5565,40.78862,46.306589
Azerbaijan,Qax,11993,41.4225,46.924167
Azerbaijan,Qazanbulaq,980,40.618611,46.645278
Azerbaijan,Qazax,18904,41.093333,45.366111
Azerbaijan,Qobu,7377,40.404722,49.713056
Azerbaijan,Qobustan,13398,40.08238,49.412048
Azerbaijan,Qovlar,12819,40.942137,45.732171
Azerbaijan,Quba,22405,41.362587,48.515186
Azerbaijan,Qusar,16022,41.427284,48.42893
Azerbaijan,Quscu,408,40.555556,46.091944
